CustomerID,Recency,Frequency,Monetary,AOV,LTV,Predicted_LTV,Segment
17118.0,318,1,157.02,157.02,157.02,157.02310000000023,Low
17119.0,3,2,606.91,303.455,606.91,605.2274000000002,Mid-Low
17120.0,233,1,307.46,307.46,307.46,307.4681999999997,Mid-Low
17122.0,119,1,138.32,138.32,138.32,138.29609999999988,Low
17123.0,162,1,345.29999999999995,345.29999999999995,345.29999999999995,345.1773999999998,Mid-Low
17124.0,185,1,298.89,298.89,298.89,298.8239999999997,Low
17125.0,50,1,259.35,259.35,259.35,259.47529999999966,Low
17126.0,152,5,1004.75,200.95,1004.75,1004.6276000000001,Mid-High
17128.0,335,1,157.09,157.09,157.09,157.05480000000009,Low
17131.0,5,5,2463.17,492.634,2463.17,2473.9921000000036,High
17133.0,16,7,4892.240000000001,698.8914285714287,4892.240000000001,4894.247499999997,High
17134.0,107,2,425.0,212.5,425.0,425.0688000000001,Mid-Low
17135.0,16,7,1139.73,162.81857142857143,1139.73,1135.6967999999997,Mid-High
17138.0,276,1,380.5,380.5,380.5,380.75789999999995,Mid-Low
17139.0,16,12,10668.47,889.0391666666666,10668.47,10669.72859999999,High
17140.0,247,1,465.32,465.32,465.32,464.78970000000004,Mid-Low
17142.0,239,1,579.0,579.0,579.0,578.0203999999998,Mid-Low
17144.0,1,2,984.57,492.285,984.57,983.6965000000015,Mid-High
17146.0,106,3,749.78,249.92666666666665,749.78,749.1206999999995,Mid-High
17147.0,23,4,1714.59,428.6475,1714.59,1714.2385999999988,High
17148.0,52,1,124.88,124.88,124.88,124.91139999999983,Low
17152.0,195,3,1689.5,563.1666666666666,1689.5,1691.5268000000003,High
17153.0,24,1,213.78,213.78,213.78,213.83269999999985,Low
17154.0,75,1,329.34,329.34,329.34,329.4987000000001,Mid-Low
17155.0,18,2,251.70000000000002,125.85000000000001,251.70000000000002,251.47070000000033,Low
17157.0,8,2,319.0,159.5,319.0,318.43579999999986,Mid-Low
17158.0,32,3,1266.97,422.3233333333333,1266.97,1266.2544000000007,Mid-High
17159.0,22,3,1538.88,512.96,1538.88,1537.3736000000017,Mid-High
17160.0,31,6,3518.03,586.3383333333334,3518.03,3521.881900000005,High
17162.0,29,9,1715.46,190.60666666666668,1715.46,1718.019600000001,High
17163.0,22,2,293.1,146.55,293.1,293.0977999999997,Low
17164.0,33,7,2467.35,352.4785714285714,2467.35,2480.528800000003,High
17165.0,284,1,158.68,158.68,158.68,158.86850000000027,Low
17166.0,39,2,206.34,103.17,206.34,206.53050000000007,Low
17169.0,58,2,835.78,417.89,835.78,834.245199999999,Mid-High
17171.0,289,1,224.91,224.91,224.91,225.07430000000008,Low
17172.0,79,1,317.76,317.76,317.76,317.82249999999954,Mid-Low
17173.0,5,8,3766.6,470.825,3766.6,3751.7896999999975,High
17174.0,218,1,59.9,59.9,59.9,59.71759999999995,Low
17175.0,44,4,1443.69,360.9225,1443.69,1443.4548000000004,Mid-High
17176.0,202,1,306.13,306.13,306.13,306.14320000000026,Low
17179.0,178,3,711.79,237.26333333333332,711.79,711.4621000000001,Mid-High
17180.0,56,4,796.03,199.0075,796.03,799.5629200000002,Mid-High
17181.0,57,2,239.92000000000002,119.96000000000001,239.92000000000002,239.9867000000001,Low
17183.0,8,6,3347.31,557.885,3347.31,3359.2828999999992,High
17186.0,47,2,144.0,72.0,144.0,144.71210000000005,Low
17187.0,227,1,203.95,203.95,203.95,203.99330000000032,Low
17188.0,11,7,2474.23,353.4614285714286,2474.23,2491.5954000000015,High
17189.0,106,2,384.40000000000003,192.20000000000002,384.40000000000003,384.9042999999998,Mid-Low
17190.0,59,2,444.74,222.37,444.74,445.3029000000001,Mid-Low
17191.0,28,7,2095.13,299.30428571428575,2095.13,2084.6665000000016,High
17193.0,36,7,1699.3000000000002,242.7571428571429,1699.3000000000002,1683.6938000000002,High
17194.0,274,2,262.62,131.31,262.62,262.8005999999998,Low
17197.0,30,1,1013.01,1013.01,1013.01,1017.5085999999984,Mid-High
17198.0,24,3,692.22,230.74,692.22,691.8316000000009,Mid-High
17201.0,54,1,342.63,342.63,342.63,342.8630000000001,Mid-Low
17203.0,36,6,3563.85,593.975,3563.85,3559.734699999998,High
17204.0,175,4,1564.56,391.14,1564.56,1571.5097000000003,Mid-High
17205.0,54,1,384.08,384.08,384.08,383.8921000000007,Mid-Low
17206.0,53,1,204.24,204.24,204.24,204.2133000000001,Low
17211.0,27,8,2317.2200000000003,289.65250000000003,2317.2200000000003,2318.241500000001,High
17212.0,253,1,226.85,226.85,226.85,226.76269999999988,Low
17213.0,40,7,2781.23,397.31857142857143,2781.23,2781.582100000002,High
17214.0,60,6,1069.1200000000001,178.1866666666667,1069.1200000000001,1070.8773999999999,Mid-High
17217.0,234,1,113.5,113.5,113.5,113.5046,Low
17218.0,4,10,1960.72,196.072,1960.72,1953.0812999999998,High
17219.0,32,1,114.23,114.23,114.23,114.21059999999983,Low
17220.0,24,14,3198.25,228.44642857142858,3198.25,3160.435200000001,High
17221.0,7,2,335.13,167.565,335.13,334.9770000000002,Mid-Low
17222.0,65,1,354.15,354.15,354.15,354.0191,Mid-Low
17223.0,310,2,426.79,213.395,426.79,426.4035000000004,Mid-Low
17226.0,309,1,393.49,393.49,393.49,393.9397,Mid-Low
17227.0,19,6,939.32,156.55333333333334,939.32,951.2292999999996,Mid-High
17228.0,16,8,1906.09,238.26125,1906.09,1909.5933000000014,High
17229.0,96,2,318.76,159.38,318.76,318.7740999999997,Mid-Low
17230.0,264,8,3638.41,454.80125,3638.41,3636.9023999999963,High
17231.0,12,10,3174.32,317.432,3174.32,3180.089800000004,High
17232.0,3,2,421.52,210.76,421.52,421.92939999999965,Mid-Low
17233.0,35,1,190.88,190.88,190.88,190.86149999999998,Low
17234.0,183,1,149.89000000000001,149.89000000000001,149.89000000000001,149.7959999999998,Low
17235.0,25,2,550.06,275.03,550.06,550.2235999999997,Mid-Low
17236.0,13,6,916.13,152.68833333333333,916.13,914.8662000000003,Mid-High
17237.0,11,2,314.69,157.345,314.69,314.71219999999965,Mid-Low
17238.0,3,17,3744.65,220.2735294117647,3744.65,3739.0112000000045,High
17239.0,313,1,382.5,382.5,382.5,382.92930000000007,Mid-Low
17242.0,108,2,1135.04,567.52,1135.04,1138.3723999999984,Mid-High
17243.0,1,26,8676.85,333.725,8676.85,8516.126499999991,High
17244.0,53,1,954.9,954.9,954.9,955.2302999999991,Mid-High
17245.0,205,1,171.45,171.45,171.45,171.41380000000012,Low
17247.0,15,1,282.19,282.19,282.19,282.4212,Low
17248.0,120,1,318.65,318.65,318.65,318.54809999999975,Mid-Low
17250.0,4,2,384.52,192.26,384.52,384.6236999999998,Mid-Low
17251.0,363,1,283.28000000000003,283.28000000000003,283.28000000000003,283.22839999999974,Low
17252.0,117,2,353.86,176.93,353.86,353.9017000000002,Mid-Low
17253.0,18,1,178.26,178.26,178.26,178.2537000000001,Low
17254.0,5,2,272.44,136.22,272.44,272.1379000000001,Low
17255.0,41,2,298.41,149.205,298.41,298.75709999999987,Low
17256.0,107,2,240.0,120.0,240.0,240.09750000000003,Low
17259.0,148,2,603.37,301.685,603.37,603.1856000000006,Mid-Low
17262.0,52,5,1253.3600000000001,250.67200000000003,1253.3600000000001,1253.4053999999987,Mid-High
17263.0,208,1,63.440000000000005,63.440000000000005,63.440000000000005,63.01799999999993,Low
17265.0,139,2,562.9,281.45,562.9,562.6294000000008,Mid-Low
17266.0,2,3,310.64,103.54666666666667,310.64,309.3232999999996,Mid-Low
17267.0,127,2,317.62,158.81,317.62,317.74279999999993,Mid-Low
17268.0,108,4,763.64,190.91,763.64,762.3709999999995,Mid-High
17272.0,42,4,2148.63,537.1575,2148.63,2149.5244000000025,High
17274.0,35,1,111.97999999999999,111.97999999999999,111.97999999999999,112.02309999999984,Low
17277.0,228,2,1065.3500000000001,532.6750000000001,1065.3500000000001,1065.1679000000013,Mid-High
17278.0,241,1,246.04,246.04,246.04,245.93829999999957,Low
17279.0,58,1,187.82999999999998,187.82999999999998,187.82999999999998,188.15739999999997,Low
17282.0,130,3,1703.41,567.8033333333334,1703.41,1696.9231000000007,High
17284.0,60,6,1652.58,275.43,1652.58,1628.9966999999983,Mid-High
17286.0,22,1,153.92,153.92,153.92,153.88080000000002,Low
17287.0,26,7,1064.11,152.01571428571427,1064.11,1023.6169000000006,Mid-High
17288.0,9,7,1419.73,202.81857142857143,1419.73,1407.0653999999993,Mid-High
17289.0,32,3,944.41,314.80333333333334,944.41,944.6796999999997,Mid-High
17290.0,4,2,525.24,262.62,525.24,524.9721999999997,Mid-Low
17291.0,308,1,550.8000000000001,550.8000000000001,550.8000000000001,550.1749000000003,Mid-Low
17293.0,8,9,1875.1100000000001,208.34555555555556,1875.1100000000001,1868.4923999999976,High
17295.0,29,3,556.95,185.65,556.95,556.5626000000002,Mid-Low
17297.0,17,1,131.78,131.78,131.78,131.7510000000002,Low
17298.0,101,2,498.42,249.21,498.42,498.76729999999935,Mid-Low
17299.0,12,4,669.11,167.2775,669.11,669.0389000000001,Mid-Low
17301.0,21,1,197.63,197.63,197.63,197.62049999999988,Low
17302.0,15,5,1135.63,227.12600000000003,1135.63,1137.6863000000014,Mid-High
17303.0,361,1,250.04,250.04,250.04,249.99400000000043,Low
17306.0,11,18,8631.31,479.5172222222222,8631.31,8231.95949999999,High
17309.0,95,1,82.75,82.75,82.75,82.25749999999996,Low
17311.0,78,2,1384.85,692.425,1384.85,1381.8270000000005,Mid-High
17312.0,139,3,644.3,214.76666666666665,644.3,643.8136000000007,Mid-Low
17313.0,31,1,2328.84,2328.84,2328.84,2593.7072999999973,High
17314.0,25,8,2527.92,315.99,2527.92,2522.1845000000044,High
17315.0,2,38,6292.26,165.58578947368423,6292.26,6369.962400000001,High
17317.0,46,3,2600.34,866.7800000000001,2600.34,2607.8009999999977,High
17320.0,100,3,1200.6200000000001,400.2066666666667,1200.6200000000001,1204.0262000000005,Mid-High
17321.0,8,2,700.86,350.43,700.86,700.1968000000008,Mid-High
17323.0,15,7,921.07,131.58142857142857,921.07,913.1364000000009,Mid-High
17324.0,18,4,990.23,247.5575,990.23,992.2922000000004,Mid-High
17325.0,280,1,96.8,96.8,96.8,96.64300000000004,Low
17329.0,14,2,523.11,261.555,523.11,523.6309000000001,Mid-Low
17330.0,23,2,363.9,181.95,363.9,363.7982000000003,Mid-Low
17331.0,124,1,175.2,175.2,175.2,175.20820000000032,Low
17333.0,86,1,494.25,494.25,494.25,494.0572999999998,Mid-Low
17334.0,302,2,307.02,153.51,307.02,307.12550000000016,Low
17337.0,151,4,2027.8700000000001,506.96750000000003,2027.8700000000001,2012.8896999999986,High
17338.0,17,8,6643.93,830.49125,6643.93,6766.769500000007,High
17339.0,94,2,243.36,121.68,243.36,242.77150000000032,Low
17340.0,30,9,12353.29,1372.5877777777778,12353.29,11566.61470000001,High
17341.0,157,3,781.36,260.4533333333333,781.36,781.2845000000001,Mid-High
17343.0,355,1,193.64,193.64,193.64,193.45589999999976,Low
17344.0,46,1,160.57,160.57,160.57,160.5067,Low
17345.0,15,5,537.74,107.548,537.74,550.1610000000002,Mid-Low
17346.0,4,15,2676.56,178.43733333333333,2676.56,2676.9053000000004,High
17347.0,86,1,228.96,228.96,228.96,228.95780000000016,Low
17348.0,15,5,1159.52,231.904,1159.52,1158.4611000000002,Mid-High
17349.0,179,1,110.75,110.75,110.75,110.77129999999995,Low
17350.0,8,4,1286.07,321.5175,1286.07,1292.05,Mid-High
17351.0,36,3,587.15,195.71666666666667,587.15,587.5143000000007,Mid-Low
17353.0,129,2,1740.0,870.0,1740.0,1721.9999999999986,High
17354.0,51,1,1393.06,1393.06,1393.06,1394.6278999999986,Mid-High
17356.0,312,1,178.22,178.22,178.22,178.4765,Low
17357.0,24,2,388.14,194.07,388.14,388.31219999999973,Mid-Low
17358.0,303,2,365.85,182.925,365.85,365.3144999999996,Mid-Low
17359.0,11,1,127.86,127.86,127.86,127.62530000000011,Low
17360.0,17,3,585.79,195.26333333333332,585.79,586.4556000000007,Mid-Low
17361.0,49,3,488.2,162.73333333333332,488.2,487.17979999999983,Mid-Low
17362.0,239,2,312.23,156.115,312.23,311.7960999999997,Mid-Low
17364.0,1,11,4481.18,407.38000000000005,4481.18,4797.731100000004,High
17365.0,13,8,4801.56,600.195,4801.56,4622.057199999994,High
17367.0,238,1,168.4,168.4,168.4,168.3648999999998,Low
17368.0,23,8,1912.67,239.08375,1912.67,1915.6585000000016,High
17370.0,73,4,446.18,111.545,446.18,449.1881000000001,Mid-Low
17371.0,17,3,423.89,141.29666666666665,423.89,423.31239999999974,Mid-Low
17372.0,41,8,1342.68,167.835,1342.68,1351.8986999999972,Mid-High
17373.0,40,4,646.92,161.73,646.92,650.2335999999996,Mid-Low
17374.0,219,2,495.77,247.885,495.77,495.41890000000035,Mid-Low
17375.0,199,3,400.1,133.36666666666667,400.1,400.8026999999996,Mid-Low
17376.0,71,2,203.2,101.6,203.2,203.78330000000022,Low
17377.0,24,20,4100.92,205.046,4100.92,4026.9516999999983,High
17379.0,11,1,404.66,404.66,404.66,404.6292100000004,Mid-Low
17381.0,9,29,20275.61,699.1589655172414,20275.61,20120.052900000024,High
17382.0,65,1,65.4,65.4,65.4,65.02709999999998,Low
17383.0,4,1,199.29,199.29,199.29,199.44730000000015,Low
17384.0,19,2,336.4,168.2,336.4,336.3803000000004,Mid-Low
17385.0,15,1,261.11,261.11,261.11,261.3902000000003,Low
17386.0,8,6,2686.42,447.7366666666667,2686.42,2679.8838000000023,High
17387.0,20,2,784.11,392.055,784.11,785.0526999999997,Mid-High
17388.0,78,4,1259.56,314.89,1259.56,1260.3225999999986,Mid-High
17389.0,1,34,31833.68,936.2847058823529,31833.68,29535.568300000024,High
17391.0,164,2,508.8,254.4,508.8,508.91450000000054,Mid-Low
17392.0,307,2,457.91,228.955,457.91,457.9108000000006,Mid-Low
17394.0,219,1,203.86999999999998,203.86999999999998,203.86999999999998,203.9415000000003,Low
17396.0,39,6,7330.8,1221.8,7330.8,7522.201000000008,High
17397.0,22,2,696.41,348.205,696.41,696.5326000000014,Mid-High
17398.0,115,3,653.38,217.79333333333332,653.38,650.8040000000007,Mid-Low
17400.0,126,5,2129.96,425.992,2129.96,2125.098799999999,High
17402.0,5,13,2633.85,202.60384615384615,2633.85,2623.7129000000023,High
17403.0,36,1,281.62,281.62,281.62,281.8752999999998,Low
17404.0,4,15,31906.82,2127.1213333333335,31906.82,31972.40839999997,High
17405.0,1,3,1031.41,343.80333333333334,1031.41,1030.0562000000016,Mid-High
17406.0,333,3,2200.42,733.4733333333334,2200.42,2197.819400000003,High
17408.0,163,1,32.65,32.65,32.65,32.93450000000003,Low
17409.0,185,2,771.85,385.925,771.85,771.9809,Mid-High
17410.0,16,5,1214.72,242.94400000000002,1214.72,1225.1998999999985,Mid-High
17411.0,12,3,778.94,259.6466666666667,778.94,779.4632000000008,Mid-High
17412.0,3,7,1258.06,179.72285714285712,1258.06,1259.4872999999993,Mid-High
17414.0,44,2,778.0,389.0,778.0,778.1886999999999,Mid-High
17415.0,80,1,507.84,507.84,507.84,507.8349999999998,Mid-Low
17416.0,30,7,6893.42,984.7742857142857,6893.42,6782.778000000002,High
17418.0,42,2,463.46000000000004,231.73000000000002,463.46000000000004,463.67349999999954,Mid-Low
17419.0,11,12,4226.57,352.21416666666664,4226.57,4218.8395000000055,High
17420.0,50,3,598.83,199.61,598.83,598.4719000000003,Mid-Low
17422.0,16,6,1979.37,329.895,1979.37,1978.9567999999986,High
17423.0,46,2,698.41,349.205,698.41,698.2735000000014,Mid-High
17425.0,19,2,759.17,379.585,759.17,759.4113999999992,Mid-High
17426.0,8,6,5037.26,839.5433333333334,5037.26,5230.204200000007,High
17427.0,72,1,100.8,100.8,100.8,100.82849999999999,Low
17428.0,1,27,17256.85,639.1425925925926,17256.85,16754.25810000002,High
17429.0,128,3,524.9200000000001,174.97333333333336,524.9200000000001,525.1561999999993,Mid-Low
17430.0,33,2,265.76,132.88,265.76,265.7316999999996,Low
17431.0,313,1,403.3,403.3,403.3,403.40890000000013,Mid-Low
17432.0,18,2,365.76,182.88,365.76,365.2193999999998,Mid-Low
17433.0,88,1,303.15999999999997,303.15999999999997,303.15999999999997,302.94859999999994,Low
17434.0,2,7,2373.82,339.1171428571429,2373.82,2382.5327000000016,High
17436.0,2,2,216.29999999999998,108.14999999999999,216.29999999999998,216.09989999999965,Low
17438.0,254,1,388.45000000000005,388.45000000000005,388.45000000000005,388.4846000000001,Mid-Low
17440.0,157,3,186.42000000000002,62.14000000000001,186.42000000000002,189.63049999999984,Low
17442.0,37,6,2248.56,374.76,2248.56,2250.386699999998,High
17443.0,220,1,534.24,534.24,534.24,534.2302999999997,Mid-Low
17444.0,148,3,2940.04,980.0133333333333,2940.04,2932.232500000001,High
17446.0,177,2,120.9,60.45,120.9,120.92659999999984,Low
17447.0,40,2,541.53,270.765,541.53,541.4379999999998,Mid-Low
17449.0,2,7,2520.86,360.1228571428572,2520.86,2518.4079999999954,High
17450.0,8,46,194550.79,4229.365,194550.79,176823.0243999997,High
17451.0,1,6,1721.4,286.90000000000003,1721.4,1722.9532999999972,High
17453.0,18,2,486.71999999999997,243.35999999999999,486.71999999999997,486.5222000000005,Mid-Low
17454.0,192,4,517.53,129.3825,517.53,516.0719999999992,Mid-Low
17455.0,204,1,131.7,131.7,131.7,131.74830000000017,Low
17456.0,365,1,249.86,249.86,249.86,249.8277000000003,Low
17457.0,127,5,1737.7,347.54,1737.7,1735.9363999999998,High
17458.0,15,1,316.5,316.5,316.5,316.5725000000001,Mid-Low
17459.0,43,2,657.3,328.65,657.3,657.5974999999999,Mid-Low
17460.0,94,6,622.4300000000001,103.73833333333334,622.4300000000001,621.5154999999999,Mid-Low
17461.0,23,3,757.46,252.48666666666668,757.46,756.3563,Mid-High
17462.0,60,2,675.69,337.845,675.69,675.6770000000007,Mid-High
17463.0,16,5,1896.41,379.28200000000004,1896.41,1892.286000000002,High
17464.0,158,1,289.96000000000004,289.96000000000004,289.96000000000004,290.0358,Low
17466.0,10,2,763.28,381.64,763.28,763.2005999999997,Mid-High
17468.0,10,2,137.0,68.5,137.0,138.00340000000003,Low
17469.0,16,5,1870.97,374.194,1870.97,1871.0683000000008,High
17470.0,45,5,1125.07,225.01399999999998,1125.07,1124.090000000002,Mid-High
17472.0,191,3,710.29,236.76333333333332,710.29,710.2143999999997,Mid-High
17475.0,79,1,194.37,194.37,194.37,194.33159999999992,Low
17480.0,78,1,511.82,511.82,511.82,511.90749999999963,Mid-Low
17481.0,4,4,1255.59,313.8975,1255.59,1257.232399999998,Mid-High
17483.0,65,3,414.04,138.01333333333335,414.04,413.62570000000034,Mid-Low
17486.0,261,1,396.87,396.87,396.87,396.5450000000003,Mid-Low
17489.0,59,2,376.64,188.32,376.64,375.48789999999985,Mid-Low
17490.0,1,7,2092.32,298.90285714285716,2092.32,2092.3202000000024,High
17491.0,1,10,3558.87,355.887,3558.87,3598.6121000000044,High
17492.0,248,1,374.57,374.57,374.57,374.7373999999998,Mid-Low
17495.0,8,2,497.56,248.78,497.56,498.1667999999998,Mid-Low
17496.0,359,1,271.05,271.05,271.05,270.9929999999997,Low
17498.0,76,1,272.22,272.22,272.22,271.5079999999998,Low
17499.0,290,1,622.88,622.88,622.88,623.2642999999993,Mid-Low
17500.0,17,3,1138.0,379.3333333333333,1138.0,1138.3106,Mid-High
17501.0,221,2,288.6,144.3,288.6,288.6091999999996,Low
17502.0,9,4,689.1,172.275,689.1,690.439,Mid-High
17503.0,3,2,558.96,279.48,558.96,560.0438999999997,Mid-Low
17504.0,206,9,2997.0299999999997,333.00333333333333,2997.0299999999997,2986.3872000000015,High
17505.0,162,2,1145.84,572.92,1145.84,1145.4978999999987,Mid-High
17506.0,76,1,302.2,302.2,302.2,302.2270000000004,Low
17507.0,262,2,605.58,302.79,605.58,605.4526000000006,Mid-Low
17508.0,281,1,387.31,387.31,387.31,387.3988,Mid-Low
17509.0,58,8,6115.14,764.3925,6115.14,5965.156900000009,High
17510.0,25,1,308.48,308.48,308.48,308.51589999999993,Mid-Low
17511.0,3,32,91062.38,2845.699375,91062.38,81194.59459999991,High
17512.0,29,10,2924.9900000000002,292.499,2924.9900000000002,2900.851999999999,High
17513.0,72,1,513.2,513.2,513.2,512.6236999999994,Mid-Low
17514.0,128,1,208.65,208.65,208.65,208.67580000000007,Low
17515.0,31,4,639.02,159.755,639.02,639.5236999999992,Mid-Low
17516.0,15,5,768.08,153.616,768.08,769.2859000000007,Mid-High
17517.0,309,1,153.94,153.94,153.94,153.91949999999994,Low
17519.0,17,6,1844.02,307.33666666666664,1844.02,1841.0620999999985,High
17520.0,54,1,546.81,546.81,546.81,546.8946999999996,Mid-Low
17521.0,30,3,723.2099999999999,241.06999999999996,723.2099999999999,723.2092999999996,Mid-High
17522.0,2,5,1070.71,214.142,1070.71,1076.2471000000012,Mid-High
17523.0,11,4,652.74,163.185,652.74,652.5477999999996,Mid-Low
17524.0,361,1,145.0,145.0,145.0,145.02909999999994,Low
17525.0,360,1,422.70000000000005,422.70000000000005,422.70000000000005,424.34779999999955,Mid-Low
17526.0,5,4,1195.8999999999999,298.97499999999997,1195.8999999999999,1194.6808999999998,Mid-High
17527.0,54,4,939.37,234.8425,939.37,939.8548999999996,Mid-High
17528.0,1,8,3628.5,453.5625,3628.5,3651.2348999999995,High
17530.0,1,11,2385.0,216.8181818181818,2385.0,2405.3110999999994,High
17531.0,190,1,296.7,296.7,296.7,296.7858999999997,Low
17534.0,54,1,223.36,223.36,223.36,223.39420000000024,Low
17535.0,280,1,164.4,164.4,164.4,164.3597999999998,Low
17536.0,177,1,76.5,76.5,76.5,76.4727,Low
17537.0,30,2,897.62,448.81,897.62,896.737,Mid-High
17538.0,26,1,98.42,98.42,98.42,98.4286,Low
17540.0,25,2,578.9,289.45,578.9,579.0087000000004,Mid-Low
17542.0,270,1,170.75,170.75,170.75,170.7363,Low
17545.0,43,3,645.96,215.32000000000002,645.96,646.0601,Mid-Low
17548.0,234,1,103.3,103.3,103.3,103.24159999999998,Low
17549.0,24,2,148.86,74.43,148.86,148.56810000000013,Low
17550.0,197,3,267.16,89.05333333333334,267.16,268.00520000000006,Low
17551.0,359,1,306.84,306.84,306.84,306.9540000000002,Low
17552.0,60,4,930.41,232.6025,930.41,930.9521000000012,Mid-High
17553.0,130,1,1487.6,1487.6,1487.6,1487.7540000000017,Mid-High
17554.0,1,5,1952.45,390.49,1952.45,1952.9912000000018,High
17555.0,20,2,483.26,241.63,483.26,483.31800000000015,Mid-Low
17556.0,206,1,157.9,157.9,157.9,157.94549999999992,Low
17557.0,14,3,541.46,180.48666666666668,541.46,542.8112000000004,Mid-Low
17560.0,95,5,854.95,170.99,854.95,861.0211999999988,Mid-High
17561.0,19,1,167.62,167.62,167.62,167.65390000000025,Low
17562.0,14,7,1122.38,160.34,1122.38,1125.1452000000013,Mid-High
17564.0,24,3,454.01,151.33666666666667,454.01,455.61179999999985,Mid-Low
17566.0,8,2,901.21,450.605,901.21,898.8328,Mid-High
17567.0,7,8,4331.48,541.435,4331.48,4247.551699999995,High
17569.0,332,1,344.14,344.14,344.14,344.37150000000054,Mid-Low
17571.0,50,4,1498.51,374.6275,1498.51,1495.4754000000012,Mid-High
17572.0,71,4,226.75000000000003,56.68750000000001,226.75000000000003,229.84730000000002,Low
17573.0,29,3,380.6,126.86666666666667,380.6,380.70729999999935,Mid-Low
17574.0,243,1,185.65,185.65,185.65,185.34769999999983,Low
17576.0,8,19,3622.68,190.66736842105263,3622.68,3695.3636999999962,High
17578.0,218,1,143.45999999999998,143.45999999999998,143.45999999999998,143.69859999999983,Low
17579.0,5,3,448.90000000000003,149.63333333333335,448.90000000000003,448.40940000000046,Mid-Low
17580.0,253,3,215.72,71.90666666666667,215.72,215.15980000000008,Low
17581.0,1,24,11045.04,460.21000000000004,11045.04,10795.328600000006,High
17582.0,236,1,175.27,175.27,175.27,175.0983000000003,Low
17584.0,7,2,1242.3,621.15,1242.3,1241.666100000002,Mid-High
17585.0,109,4,1133.07,283.2675,1133.07,1130.6647000000007,Mid-High
17588.0,100,3,1240.2,413.40000000000003,1240.2,1239.2931999999992,Mid-High
17589.0,60,4,2404.17,601.0425,2404.17,2403.438100000004,High
17590.0,2,3,1479.22,493.0733333333333,1479.22,1479.358700000001,Mid-High
17591.0,73,7,2225.9700000000003,317.9957142857143,2225.9700000000003,2231.8982000000005,High
17593.0,4,5,3927.34,785.4680000000001,3927.34,3947.9849000000036,High
17594.0,85,2,993.18,496.59,993.18,994.685199999999,Mid-High
17595.0,12,2,388.79,194.395,388.79,388.7393000000001,Mid-Low
17596.0,23,7,2827.93,403.98999999999995,2827.93,2824.858399999997,High
17597.0,214,1,2044.3700000000001,2044.3700000000001,2044.3700000000001,2039.3343999999986,High
17600.0,18,1,161.67000000000002,161.67000000000002,161.67000000000002,161.70819999999986,Low
17601.0,239,1,116.00999999999999,116.00999999999999,116.00999999999999,116.04000000000008,Low
17602.0,2,7,5102.97,728.9957142857144,5102.97,5171.767599999996,High
17603.0,78,1,394.72,394.72,394.72,394.54311000000035,Mid-Low
17604.0,217,2,309.36,154.68,309.36,309.3660000000002,Mid-Low
17608.0,33,2,193.42,96.71,193.42,193.14989999999992,Low
17609.0,41,5,1112.22,222.44400000000002,1112.22,1115.835500000001,Mid-High
17611.0,7,15,3984.22,265.61466666666666,3984.22,4463.9587,High
17612.0,53,6,2048.45,341.4083333333333,2048.45,2047.9731000000002,High
17613.0,23,14,4559.150000000001,325.65357142857147,4559.150000000001,4565.123700000006,High
17614.0,57,1,390.07,390.07,390.07,389.95279999999985,Mid-Low
17615.0,130,3,329.6,109.86666666666667,329.6,329.82439999999957,Mid-Low
17616.0,174,3,571.1999999999999,190.39999999999998,571.1999999999999,571.2327099999992,Mid-Low
17618.0,6,3,971.58,323.86,971.58,972.8278000000003,Mid-High
17619.0,312,1,218.52,218.52,218.52,218.58660000000026,Low
17620.0,60,1,81.44,81.44,81.44,81.37619999999988,Low
17621.0,21,3,1379.9,459.9666666666667,1379.9,1379.8525999999981,Mid-High
17623.0,33,1,527.0500000000001,527.0500000000001,527.0500000000001,526.9998000000007,Mid-Low
17624.0,15,2,843.48,421.74,843.48,842.8522000000003,Mid-High
17625.0,18,4,2047.0,511.75,2047.0,2032.5186999999999,High
17628.0,81,1,75.75,75.75,75.75,75.80910000000002,Low
17629.0,6,8,1814.12,226.765,1814.12,1870.6287000000018,High
17630.0,170,2,503.59999999999997,251.79999999999998,503.59999999999997,503.3535999999994,Mid-Low
17631.0,2,3,528.33,176.11,528.33,528.7724000000005,Mid-Low
17633.0,31,4,1324.84,331.21,1324.84,1323.2583999999986,Mid-High
17634.0,36,9,2361.9700000000003,262.4411111111111,2361.9700000000003,2366.864200000001,High
17636.0,19,1,285.56,285.56,285.56,285.0509000000001,Low
17637.0,31,2,547.0600000000001,273.53000000000003,547.0600000000001,546.6086999999999,Mid-Low
17639.0,276,1,108.5,108.5,108.5,108.39119999999996,Low
17640.0,87,1,621.66,621.66,621.66,621.5136000000009,Mid-Low
17642.0,120,2,712.29,356.145,712.29,712.6976,Mid-High
17643.0,373,1,101.55,101.55,101.55,101.54129999999999,Low
17644.0,1,11,2895.64,263.24,2895.64,2892.461800000003,High
17646.0,219,3,1008.39,336.13,1008.39,1008.4334,Mid-High
17647.0,65,1,133.06,133.06,133.06,133.22689999999994,Low
17648.0,61,4,1797.5,449.375,1797.5,1796.5800999999994,High
17649.0,138,1,868.49,868.49,868.49,869.2940999999998,Mid-High
17650.0,21,1,166.08,166.08,166.08,166.02600000000007,Low
17651.0,12,10,3945.0,394.5,3945.0,3920.7632000000026,High
